exchange_id, data_time, channel_no, seq, price, qty, money, bid_no, ask_no, trade_flag
2,20211118131938160,2032,2703220,142.189,70,9953.23,2702996,2703219,F
2,20211118131938160,2032,2703221,142.07,60,8524.2,2702794,2703219,F
2,20211118131938160,2014,25718232,27.64,100,2764,25715999,25718231,F
2,20211118131938160,2014,25718233,0,200,0,0,11626204,4
2,20211118131938160,2034,6162958,0,150,0,0,6162529,4
2,20211118131938170,2011,26019205,4.49,3800,17062,26019204,25746316,F
2,20211118131938170,2061,927211,2.331,460,1072.26,921896,927210,F
2,20211118131938170,2012,25553412,10.93,400,4372,25553372,25553411,F
2,20211118131938170,2032,2703222,0,20,0,2702794,0,4
2,20211118131938170,2011,26019208,0,11700,0,0,25923058,4
2,20211118131938170,2031,4954768,238.23,10,2382.3,4954767,4954684,F
2,20211118131938170,2014,25718237,0,100,0,25330291,0,4
2,20211118131938170,2034,6162960,0,40,0,0,6155697,4
2,20211118131938170,2013,25875239,0,100,0,25765740,0,4
2,20211118131938170,2032,2703224,0,50,0,2702249,0,4
2,20211118131938170,2032,2703225,0,80,0,2702702,0,4
2,20211118131938170,2032,2703226,0,80,0,2702255,0,4
2,20211118131938170,2011,26019211,109.13,200,21826,26016210,26019210,F
2,20211118131938170,2011,26019212,0,1000,0,0,26004219,4
2,20211118131938170,2061,927213,2.331,20,46.62,921896,927212,F
2,20211118131938170,2012,25553413,0,5000,0,23131834,0,4
2,20211118131938170,2011,26019216,13.2,100,1320,26015700,26019215,F
2,20211118131938170,2011,26019217,0,1000,0,0,25893873,4
2,20211118131938170,2013,25875241,0,1000,0,25856225,0,4
2,20211118131938180,2013,25875244,14.27,500,7135,25870377,25875243,F
2,20211118131938170,2031,4954770,353.347,130,45935.1,4954610,4954769,F
2,20211118131938170,2031,4954771,353.346,30,10600.4,4954585,4954769,F
2,20211118131938170,2032,2703229,0,80,0,2703223,0,4
2,20211118131938170,2014,25718240,10.01,100,1001,25718239,25715086,F
2,20211118131938170,2024,645017,0,176000,0,0,644817,4
2,20211118131938170,2012,25553417,0,700,0,0,22178342,4
2,20211118131938170,2014,25718243,4.9,3000,14700,25718242,25532435,F
2,20211118131938170,2014,25718244,0,2100,0,0,25507919,4
2,20211118131938170,2012,25553419,0,1300,0,0,25431413,4
2,20211118131938180,2012,25553421,10.05,500,5025,24939901,25553420,F
2,20211118131938180,2012,25553423,18.46,3837,70831,25553422,25309456,F
2,20211118131938180,2012,25553424,18.47,700,12929,25553422,20848311,F
2,20211118131938180,2012,25553425,18.47,463,8551.61,25553422,24931361,F
2,20211118131938180,2014,25718248,58.58,103,6033.74,25708612,25718247,F
2,20211118131938180,2014,25718249,58.58,100,5858,25714743,25718247,F
2,20211118131938180,2012,25553431,60.35,100,6035,25553430,25550692,F
2,20211118131938180,2011,26019221,30.25,100,3025,26013053,26019220,F
2,20211118131938180,2013,25875247,0,300,0,24465856,0,4
2,20211118131938180,2011,26019224,8.44,600,5064,25940941,26019223,F
2,20211118131938180,2061,927215,2.331,100,233.1,921896,927214,F
2,20211118131938180,2033,6284874,0,130,0,6281343,0,4
2,20211118131938190,2011,26019227,28.55,1400,39970,26019226,25977709,F
2,20211118131938190,2013,25875254,0,400,0,0,24860354,4
2,20211118131938190,2011,26019229,4.67,1000,4670,25773931,26019228,F
2,20211118131938190,2011,26019230,0,100,0,0,26015852,4
2,20211118131938190,2011,26019231,0,600,0,0,25980363,4
2,20211118131938190,2013,25875256,6.39,900,5751,25198612,25875255,F
2,20211118131938190,2011,26019233,109.13,100,10913,26018339,26019232,F
2,20211118131938190,2011,26019235,80.69,100,8069,26019234,25913691,F
2,20211118131938190,2011,26019236,80.69,100,8069,26019234,25927315,F
2,20211118131938190,2013,25875259,45.64,100,4564,25831266,25875258,F
2,20211118131938190,2013,25875261,0,4800,0,25710850,0,4
2,20211118131938190,2033,6284876,110.811,10,1108.11,6284875,3013358,F
2,20211118131938190,2033,6284877,110.814,10,1108.14,6284875,5692725,F
2,20211118131938190,2033,6284878,110.816,10,1108.16,6284875,5665496,F
2,20211118131938180,2014,25718252,0,300,0,0,25644742,4
2,20211118131938180,2014,25718255,9.54,4800,45792,25718254,25494870,F
2,20211118131938180,2012,25553433,5.23,11600,60668,25553432,25256092,F
2,20211118131938190,2011,26019238,3.82,500,1910,26019237,25870864,F
2,20211118131938190,2011,26019239,3.82,1500,5730,26019237,25870865,F
2,20211118131938190,2011,26019240,3.82,500,1910,26019237,25879546,F
2,20211118131938190,2012,25553437,0,500,0,0,25482799,4
2,20211118131938190,2012,25553439,13.05,300,3915,25445005,25553438,F
2,20211118131938190,2011,26019241,3.82,1900,7258,26019237,25882860,F
2,20211118131938190,2031,4954776,0,40,0,0,4598753,4
2,20211118131938190,2014,25718257,35.02,400,14008,25717422,25713736,F
2,20211118131938190,2014,25718258,0,100,0,25709971,0,4
2,20211118131938190,2012,25553440,0,200,0,0,25546266,4
2,20211118131938190,2011,26019242,0,100,0,26018297,0,4
2,20211118131938190,2034,6162964,422.068,30,12662,6162936,6162963,F
2,20211118131938190,2034,6162965,422.068,70,29544.8,6162940,6162963,F
2,20211118131938190,2014,25718261,5.67,800,4536,25718260,25643042,F
2,20211118131938200,2011,26019245,25.66,2200,56452,26019244,25986908,F
2,20211118131938200,2012,25553442,0,1500,0,0,25524333,4
2,20211118131938200,2024,645021,0,120000,0,0,644241,4
2,20211118131938200,2011,26019247,24.19,1400,33866,26019203,26019246,F
2,20211118131938200,2034,6162967,422.06,10,4220.6,6162911,6162966,F
2,20211118131938200,2034,6162968,422,50,21100,6162949,6162966,F
2,20211118131938200,2061,927217,2.331,440,1025.64,921896,927216,F
2,20211118131938200,2013,25875264,6.39,100,639,25198612,25875263,F
2,20211118131938200,2011,26019249,21.98,200,4396,26012929,26019248,F
2,20211118131938200,2031,4954778,0,120,0,0,4953577,4
2,20211118131938200,2011,26019250,0,300,0,25861964,0,4
2,20211118131938200,2011,26019252,10.38,2100,21798,26019251,26012704,F
2,20211118131938200,2011,26019253,10.38,100,1038,26019251,26013429,F
2,20211118131938200,2013,25875265,0,500,0,25816094,0,4
2,20211118131938200,2011,26019254,0,100,0,25742872,0,4
2,20211118131938200,2011,26019257,0,200,0,26011470,0,4
2,20211118131938200,2011,26019259,36.2,1600,57920,26018503,26019258,F
2,20211118131938200,2011,26019261,14.28,900,12852,26019260,26009432,F
2,20211118131938200,2011,26019262,14.28,100,1428,26019260,26012834,F
2,20211118131938200,2011,26019264,58.85,100,5885,26019263,26018163,F
2,20211118131938200,2034,6162972,0,120,0,6162948,0,4
2,20211118131938200,2013,25875269,52.39,100,5239,25874039,25875268,F
2,20211118131938200,2013,25875270,52.37,400,20948,25843254,25875268,F
2,20211118131938200,2031,4954781,353.346,20,7066.92,4954585,4954780,F
2,20211118131938200,2013,25875272,45.64,100,4564,25831266,25875271,F
2,20211118131938200,2013,25875273,45.64,200,9128,25850043,25875271,F
2,20211118131938200,2013,25875275,16.03,200,3206,25862315,25875274,F
2,20211118131938210,2013,25875277,6.82,700,4774,25875276,25867726,F
2,20211118131938210,2013,25875278,6.82,100,682,25875276,25867739,F
2,20211118131938210,2013,25875279,6.82,4200,28644,25875276,25867740,F
2,20211118131938210,2013,25875280,6.82,600,4092,25875276,25867749,F
2,20211118131938210,2013,25875281,6.82,1100,7502,25875276,25867766,F
2,20211118131938210,2013,25875282,6.82,100,682,25875276,25867823,F
2,20211118131938210,2013,25875283,6.82,1400,9548,25875276,25867828,F
2,20211118131938210,2013,25875284,6.82,1000,6820,25875276,25867830,F
2,20211118131938210,2013,25875285,6.82,200,1364,25875276,25867831,F
2,20211118131938210,2013,25875286,6.82,400,2728,25875276,25867857,F
2,20211118131938210,2013,25875287,6.82,200,1364,25875276,25867908,F
2,20211118131938210,2013,25875288,6.82,1900,12958,25875276,25867930,F
2,20211118131938210,2011,26019267,17.74,1000,17740,26010563,26019266,F
2,20211118131938210,2011,26019268,17.74,300,5322,26013178,26019266,F
2,20211118131938210,2011,26019269,17.74,500,8870,26013212,26019266,F
2,20211118131938210,2011,26019270,17.74,500,8870,26014936,26019266,F
2,20211118131938210,2011,26019271,17.74,400,7096,26015384,26019266,F
2,20211118131938210,2011,26019272,17.73,7300,129429,25945139,26019266,F
2,20211118131938210,2013,25875291,0,200,0,25754941,0,4
2,20211118131938210,2012,25553444,39.65,100,3965,25520414,25553443,F
2,20211118131938210,2012,25553445,39.65,900,35685,25521673,25553443,F
2,20211118131938210,2012,25553446,0,100,0,25264797,0,4
2,20211118131938210,2014,25718268,0,300,0,0,25380439,4
2,20211118131938210,2013,25875296,29.92,200,5984,25875295,25754043,F
2,20211118131938210,2012,25553450,12.8,400,5120,25553449,25553151,F
2,20211118131938210,2012,25553451,0,10200,0,0,25090516,4
2,20211118131938210,2011,26019275,58.84,100,5884,26006232,26019274,F
2,20211118131938210,2031,4954783,0,30,0,0,4954744,4
2,20211118131938210,2013,25875298,14.5,100,1450,25820589,25875297,F
2,20211118131938210,2013,25875299,0,200,0,25796562,0,4
2,20211118131938210,2011,26019279,20.28,600,12168,26018819,26019278,F
2,20211118131938210,2011,26019280,0,900,0,24969029,0,4
2,20211118131938210,2014,25718270,0,1000,0,18816569,0,4
2,20211118131938210,2011,26019282,58.86,200,11772,26019281,26018388,F
2,20211118131938210,2011,26019283,58.87,100,5887,26019281,26009514,F
2,20211118131938210,2011,26019284,58.88,1900,111872,26019281,25985951,F
2,20211118131938210,2013,25875301,0,100,0,25854907,0,4
2,20211118131938210,2014,25718273,14.85,200,2970,25246034,25718272,F
2,20211118131938210,2014,25718274,0,100,0,25644329,0,4
2,20211118131938210,2012,25553454,0,1100,0,25506294,0,4
2,20211118131938210,2023,656838,0,2000,0,0,584801,4
2,20211118131938210,2012,25553456,8.25,900,7425,25149057,25553455,F
2,20211118131938210,2012,25553457,8.25,500,4125,25155156,25553455,F
2,20211118131938210,2012,25553458,8.25,100,825,25179138,25553455,F
2,20211118131938210,2012,25553460,8.25,400,3300,25179138,25553459,F
2,20211118131938210,2012,25553462,8.25,500,4125,25179138,25553461,F
2,20211118131938210,2012,25553464,8.25,700,5775,25179138,25553463,F
2,20211118131938210,2012,25553466,8.25,500,4125,25179138,25553465,F
2,20211118131938210,2012,25553467,8.25,200,1650,25184473,25553465,F
2,20211118131938210,2012,25553469,8.25,500,4125,25184473,25553468,F
2,20211118131938220,2012,25553471,8.25,400,3300,25184473,25553470,F
2,20211118131938220,2012,25553473,8.25,300,2475,25184473,25553472,F
2,20211118131938220,2012,25553474,8.25,300,2475,25187494,25553472,F
2,20211118131938220,2012,25553475,8.25,1000,8250,25227535,25553472,F
2,20211118131938220,2012,25553476,8.25,300,2475,25243351,25553472,F
2,20211118131938220,2012,25553477,8.25,900,7425,25262546,25553472,F
2,20211118131938220,2012,25553478,8.25,800,6600,25262547,25553472,F
2,20211118131938220,2012,25553480,8.25,700,5775,25265518,25553479,F
2,20211118131938220,2014,25718277,60.41,100,6041,25716051,25718276,F
2,20211118131938220,2012,25553482,8.25,800,6600,25265518,25553481,F
2,20211118131938220,2012,25553484,8.25,600,4950,25265518,25553483,F
2,20211118131938220,2012,25553485,0,1000,0,0,25079352,4
2,20211118131938220,2032,2703232,0,240,0,0,2697563,4
2,20211118131938220,2013,25875303,0,5500,0,0,24089628,4
2,20211118131938220,2013,25875304,0,600,0,0,24482933,4
2,20211118131938220,2012,25553487,0,5900,0,8736458,0,4
2,20211118131938220,2013,25875305,0,3600,0,25724749,0,4
2,20211118131938220,2014,25718279,17.06,200,3412,25252916,25718278,F
2,20211118131938220,2011,26019290,6.89,1000,6890,26019289,25977535,F
2,20211118131938220,2031,4954786,0,10,0,0,4952032,4
2,20211118131938220,2012,25553490,8.25,100,825,25265518,25553489,F
2,20211118131938220,2012,25553492,8.25,600,4950,25265518,25553491,F
2,20211118131938220,2031,4954787,0,10,0,4951927,0,4
2,20211118131938220,2012,25553494,8.25,100,825,25265518,25553493,F
2,20211118131938220,2012,25553496,8.25,100,825,25265518,25553495,F
2,20211118131938220,2012,25553497,8.25,400,3300,25304520,25553495,F
2,20211118131938220,2012,25553499,8.25,700,5775,25304520,25553498,F
2,20211118131938220,2014,25718281,127.6,100,12760,25718280,25711745,F
2,20211118131938220,2034,6162975,0,20,0,0,6157406,4
2,20211118131938220,2012,25553501,8.25,400,3300,25304520,25553500,F
2,20211118131938220,2012,25553503,8.25,500,4125,25304520,25553502,F
2,20211118131938220,2012,25553504,8.25,300,2475,25313943,25553502,F
2,20211118131938220,2012,25553506,8.25,100,825,25313943,25553505,F
2,20211118131938220,2012,25553507,8.25,100,825,25320823,25553505,F
2,20211118131938220,2012,25553509,8.25,300,2475,25320826,25553508,F
2,20211118131938220,2012,25553510,8.25,500,4125,25328748,25553508,F
2,20211118131938220,2012,25553512,8.25,200,1650,25328748,25553511,F
2,20211118131938220,2012,25553514,8.25,300,2475,25328748,25553513,F
2,20211118131938220,2012,25553516,8.25,100,825,25332504,25553515,F
2,20211118131938220,2012,25553517,8.25,500,4125,25338175,25553515,F
2,20211118131938220,2012,25553519,8.25,300,2475,25338175,25553518,F
2,20211118131938220,2012,25553521,8.25,300,2475,25338175,25553520,F
2,20211118131938220,2012,25553523,8.25,300,2475,25338175,25553522,F
2,20211118131938220,2012,25553525,8.25,1000,8250,25338175,25553524,F
2,20211118131938220,2012,25553527,8.25,900,7425,25338175,25553526,F
2,20211118131938220,2012,25553529,8.25,600,4950,25338175,25553528,F
2,20211118131938220,2012,25553531,8.25,600,4950,25338175,25553530,F
2,20211118131938220,2012,25553533,8.25,200,1650,25338175,25553532,F
2,20211118131938220,2012,25553535,8.25,300,2475,25338175,25553534,F
2,20211118131938220,2012,25553536,8.25,100,825,25348837,25553534,F
2,20211118131938220,2012,25553537,8.25,100,825,25359140,25553534,F
2,20211118131938220,2012,25553539,8.25,700,5775,25366677,25553538,F
2,20211118131938220,2012,25553541,8.25,200,1650,25366677,25553540,F
2,20211118131938220,2012,25553542,8.25,800,6600,25366683,25553540,F
2,20211118131938220,2012,25553544,8.25,600,4950,25381861,25553543,F
2,20211118131938220,2012,25553545,8.25,100,825,25382461,25553543,F
2,20211118131938220,2012,25553547,8.25,1300,10725,25382461,25553546,F
2,20211118131938220,2012,25553549,8.25,100,825,25382461,25553548,F
2,20211118131938220,2012,25553551,8.25,900,7425,25382461,25553550,F
2,20211118131938220,2012,25553553,8.25,800,6600,25382461,25553552,F
2,20211118131938220,2012,25553555,8.25,1000,8250,25382461,25553554,F
2,20211118131938220,2012,25553557,8.25,300,2475,25382461,25553556,F
2,20211118131938220,2012,25553559,8.25,200,1650,25382461,25553558,F
2,20211118131938220,2012,25553561,8.25,200,1650,25382461,25553560,F
2,20211118131938220,2012,25553563,8.25,600,4950,25382461,25553562,F
2,20211118131938220,2012,25553565,8.25,400,3300,25382461,25553564,F
2,20211118131938220,2012,25553567,8.25,600,4950,25382461,25553566,F
2,20211118131938220,2012,25553569,8.25,500,4125,25382461,25553568,F
2,20211118131938220,2012,25553570,8.25,300,2475,25390565,25553568,F
2,20211118131938220,2012,25553571,8.25,500,4125,25393486,25553568,F
2,20211118131938220,2012,25553573,8.25,500,4125,25393486,25553572,F
2,20211118131938220,2012,25553575,8.25,600,4950,25393486,25553574,F
2,20211118131938220,2012,25553577,8.25,200,1650,25393486,25553576,F
2,20211118131938220,2012,25553579,8.25,300,2475,25393486,25553578,F
2,20211118131938220,2012,25553581,8.25,100,825,25393486,25553580,F
2,20211118131938220,2012,25553583,8.25,100,825,25393486,25553582,F
2,20211118131938220,2012,25553584,8.25,200,1650,25397307,25553582,F
2,20211118131938220,2012,25553586,8.25,300,2475,25397307,25553585,F
2,20211118131938220,2012,25553588,8.25,100,825,25409927,25553587,F
2,20211118131938220,2012,25553589,8.25,100,825,25415110,25553587,F
2,20211118131938220,2012,25553590,8.25,300,2475,25435414,25553587,F
2,20211118131938220,2012,25553592,8.25,200,1650,25435414,25553591,F
2,20211118131938220,2012,25553594,8.25,100,825,25435414,25553593,F
2,20211118131938220,2012,25553596,8.25,900,7425,25435414,25553595,F
2,20211118131938220,2012,25553598,8.25,200,1650,25435414,25553597,F
2,20211118131938220,2012,25553600,8.25,600,4950,25435414,25553599,F
2,20211118131938220,2012,25553602,8.25,300,2475,25435414,25553601,F
2,20211118131938220,2012,25553604,8.25,400,3300,25435414,25553603,F
2,20211118131938220,2013,25875307,5.96,300,1788,25191057,25875306,F
2,20211118131938220,2012,25553605,8.25,300,2475,25436030,25553603,F
2,20211118131938220,2012,25553607,8.25,700,5775,25436030,25553606,F
2,20211118131938220,2012,25553608,8.25,400,3300,25436033,25553606,F
2,20211118131938220,2012,25553609,8.25,800,6600,25481992,25553606,F
2,20211118131938220,2012,25553610,8.25,200,1650,25482013,25553606,F
2,20211118131938220,2012,25553612,8.25,100,825,25482013,25553611,F
2,20211118131938220,2012,25553614,8.25,300,2475,25482013,25553613,F
2,20211118131938220,2012,25553616,8.25,300,2475,25482013,25553615,F
2,20211118131938220,2012,25553617,8.25,100,825,25495243,25553615,F
2,20211118131938220,2012,25553620,8.25,200,1650,25495243,25553619,F
2,20211118131938220,2012,25553622,8.25,400,3300,25495243,25553621,F
2,20211118131938220,2012,25553624,8.25,900,7425,25495243,25553623,F
2,20211118131938220,2012,25553626,8.25,200,1650,25528991,25553625,F
2,20211118131938220,2012,25553627,8.25,100,825,25553130,25553625,F
2,20211118131938220,2012,25553629,8.25,200,1650,25553130,25553628,F
2,20211118131938220,2012,25553631,8.25,200,1650,25553130,25553630,F
2,20211118131938220,2013,25875310,0,100,0,25861218,0,4
2,20211118131938220,2011,26019293,8.44,200,1688,24474728,26019292,F
2,20211118131938220,2031,4954789,193.16,20,3863.2,4954788,4954277,F
2,20211118131938220,2031,4954790,193.191,10,1931.91,4954788,4954257,F
2,20211118131938220,2011,26019295,8.84,1000,8840,26000547,26019294,F
2,20211118131938220,2011,26019298,13.2,100,1320,26015701,26019297,F
2,20211118131938220,2013,25875314,34.11,600,20466,25765551,25875313,F
2,20211118131938230,2061,927222,2.331,140,326.34,921896,927221,F
2,20211118131938230,2011,26019305,109.13,100,10913,26018480,26019304,F
2,20211118131938230,2011,26019306,109.13,100,10913,26018495,26019304,F
2,20211118131938230,2013,25875320,212,100,21200,25717141,25875319,F
2,20211118131938230,2011,26019310,11.55,100,1155,26019309,26007691,F
2,20211118131938220,2014,25718282,0,200,0,25716309,0,4
2,20211118131938220,2012,25553641,20.5,49081,1.00616e+06,25553640,25341224,F
2,20211118131938220,2012,25553642,20.5,900,18450,25553640,25351767,F
2,20211118131938220,2012,25553643,20.5,200,4100,25553640,25379790,F
2,20211118131938220,2012,25553644,20.5,1500,30750,25553640,25387340,F
2,20211118131938220,2012,25553645,20.5,100,2050,25553640,25440252,F
2,20211118131938220,2012,25553646,20.5,500,10250,25553640,25442493,F
2,20211118131938220,2012,25553647,20.5,300,6150,25553640,25448520,F
2,20211118131938220,2012,25553648,20.5,34800,713400,25553640,25472910,F
2,20211118131938220,2012,25553649,20.5,1100,22550,25553640,25480030,F
2,20211118131938220,2012,25553650,20.5,200,4100,25553640,25480448,F
