exchange_id, data_time, channel_no, seq, price, qty, side, ord_type
2,20211118131939830,2012,25556256,6.38,1100,2,2
2,20211118131939840,2014,25720618,6.78,2500,2,2
2,20211118131939840,2012,25556259,10.26,100,1,2
2,20211118131939830,2021,587093,1.381,180000,1,2
2,20211118131939830,2061,927431,2.331,360,2,2
2,20211118131939830,2061,927433,2.345,680,2,2
2,20211118131939830,2031,4955599,418.808,100,2,2
2,20211118131939830,2011,26021814,59.37,400,2,2
2,20211118131939830,2031,4955601,418.875,20,1,2
2,20211118131939830,2011,26021816,25.08,400,1,2
2,20211118131939830,2013,25877950,33.8,200,2,2
2,20211118131939830,2013,25877951,3.99,400,1,2
2,20211118131939830,2011,26021818,13.06,100,2,2
2,20211118131939830,2011,26021820,13.06,100,2,2
2,20211118131939830,2031,4955603,238.366,100,1,2
2,20211118131939830,2013,25877955,4.09,1000,2,2
2,20211118131939840,2013,25877956,4.08,100,1,2
2,20211118131939840,2013,25877957,3.99,100,1,2
2,20211118131939830,2011,26021822,111,300,2,2
2,20211118131939830,2011,26021823,9.29,5000,1,2
2,20211118131939830,2011,26021824,72,200,1,2
2,20211118131939840,2013,25877961,19.22,100,2,2
2,20211118131939840,2031,4955608,418.847,50,2,2
2,20211118131939840,2031,4955609,418.808,100,1,2
2,20211118131939840,2013,25877963,18.94,100,1,2
2,20211118131939840,2013,25877965,17.15,500,2,2
2,20211118131939840,2013,25877966,3.99,400,1,2
2,20211118131939840,2031,4955612,418.816,100,1,2
2,20211118131939840,2031,4955614,418.808,100,1,2
2,20211118131939840,2031,4955618,145.562,280,1,2
2,20211118131939840,2031,4955619,418.57,160,1,2
2,20211118131939840,2014,25720620,33.92,1800,1,2
2,20211118131939840,2031,4955620,418.569,50,1,2
2,20211118131939840,2031,4955621,167.881,10,1,2
2,20211118131939840,2011,26021825,15.31,400,2,2
2,20211118131939840,2011,26021829,28.55,3000,2,2
2,20211118131939840,2011,26021831,6.56,2000,1,2
2,20211118131939840,2011,26021832,53.16,400,2,2
2,20211118131939840,2011,26021833,8.45,23500,2,2
2,20211118131939840,2011,26021834,38.23,100,2,2
2,20211118131939840,2012,25556261,13.9,100,2,2
2,20211118131939840,2012,25556262,9.64,300,1,2
2,20211118131939840,2014,25720622,5.8,100,2,2
2,20211118131939840,2014,25720624,5.8,100,2,2
2,20211118131939840,2011,26021835,62.26,100,2,2
2,20211118131939840,2011,26021836,8.45,3700,2,2
2,20211118131939840,2011,26021837,8.45,3700,2,2
2,20211118131939840,2011,26021838,8.45,100,2,2
2,20211118131939840,2014,25720626,5.8,100,2,2
2,20211118131939840,2014,25720628,5.8,100,2,2
2,20211118131939840,2011,26021839,26.89,100,1,2
2,20211118131939840,2011,26021841,12.22,400,1,2
2,20211118131939840,2011,26021842,10.34,1000,2,2
2,20211118131939840,2014,25720630,42.06,1000,2,2
2,20211118131939840,2011,26021845,13.2,2100,1,2
2,20211118131939840,2014,25720637,73.7,100,1,2
2,20211118131939840,2014,25720639,14.97,100,2,2
2,20211118131939840,2014,25720640,5.8,100,2,2
2,20211118131939840,2014,25720642,5.8,100,2,2
2,20211118131939840,2012,25556263,125.17,100,2,2
2,20211118131939840,2014,25720644,5.8,100,2,2
2,20211118131939840,2014,25720647,14.97,100,2,2
2,20211118131939840,2014,25720648,5.8,100,2,2
2,20211118131939840,2014,25720650,5.8,100,2,2
2,20211118131939840,2014,25720652,14.97,100,2,2
2,20211118131939840,2014,25720654,7.58,100,2,2
2,20211118131939840,2014,25720656,34.51,500,1,2
2,20211118131939840,2014,25720658,5.33,900,1,2
2,20211118131939840,2014,25720660,4.33,2500,2,2
2,20211118131939840,2012,25556264,12.8,7600,1,2
2,20211118131939840,2012,25556266,8.23,200,1,2
2,20211118131939840,2012,25556267,14.53,2200,1,2
2,20211118131939840,2012,25556269,8.26,4000,1,2
2,20211118131939840,2012,25556271,4.06,18800,2,2
2,20211118131939840,2012,25556273,125.11,300,2,2
2,20211118131939840,2012,25556275,18.85,200,1,2
2,20211118131939840,2012,25556276,34.7,5000,1,2
2,20211118131939840,2034,6163613,119.968,10,2,2
2,20211118131939850,2014,25720662,112.41,200,2,2
2,20211118131939850,2012,25556285,7.14,1000,2,2
2,20211118131939850,2012,25556286,9.35,3000,2,2
2,20211118131939840,2013,25877969,16.05,100,2,2
2,20211118131939840,2031,4955622,108.83,12,2,2
2,20211118131939840,2011,26021846,39.62,500,2,2
2,20211118131939840,2013,25877970,8.1,200,2,2
2,20211118131939840,2013,25877972,3.88,100,1,2
2,20211118131939850,2013,25877973,11.56,600,2,2
2,20211118131939850,2013,25877975,11.56,400,2,2
2,20211118131939850,2011,26021851,109.27,100,1,2
2,20211118131939850,2013,25877979,5.15,3000,2,2
2,20211118131939850,2013,25877980,11.35,200,1,2
2,20211118131939850,2013,25877982,19.35,300,2,2
2,20211118131939850,2013,25877984,14.02,1900,2,2
2,20211118131939850,2011,26021853,25.68,100,2,2
2,20211118131939850,2033,6285576,110.8,10,2,2
2,20211118131939850,2013,25877986,10.61,2200,2,2
2,20211118131939850,2011,26021855,20.32,2000,2,2
2,20211118131939850,2011,26021856,38.23,100,2,2
2,20211118131939850,2033,6285578,241.003,10,1,2
2,20211118131939850,2061,927434,2.331,10,2,2
2,20211118131939850,2031,4955623,353,50,2,2
2,20211118131939850,2013,25877989,90.61,100,1,2
2,20211118131939860,2013,25877991,29.35,2000,1,2
2,20211118131939850,2012,25556288,125.05,100,2,2
2,20211118131939850,2032,2703510,244,90,2,2
2,20211118131939850,2014,25720663,6.78,1600,2,2
2,20211118131939850,2014,25720665,14.97,100,2,2
2,20211118131939850,2012,25556290,165.9,100,2,2
2,20211118131939850,2014,25720666,6.78,1600,2,2
2,20211118131939850,2014,25720668,6.78,700,2,2
2,20211118131939850,2012,25556291,125.11,200,2,2
2,20211118131939850,2012,25556293,11.29,1000,2,2
2,20211118131939850,2012,25556294,17.91,100,1,2
2,20211118131939850,2014,25720670,61.74,100,2,2
2,20211118131939850,2014,25720671,9.53,1000,1,2
2,20211118131939850,2014,25720672,5.33,200,1,2
2,20211118131939850,2014,25720673,5.33,100,1,2
2,20211118131939850,2032,2703516,246.382,50,2,2
2,20211118131939850,2014,25720674,5.33,200,1,2
2,20211118131939850,2014,25720675,14.97,100,2,2
2,20211118131939850,2014,25720676,5.33,100,1,2
2,20211118131939850,2014,25720677,27.68,200,2,2
2,20211118131939850,2014,25720678,7.58,100,2,2
2,20211118131939850,2014,25720680,5.58,500,1,2
2,20211118131939850,2014,25720681,14.97,100,2,2
2,20211118131939850,2014,25720686,27.73,100,2,2
2,20211118131939860,2014,25720687,2.36,1300,1,2
2,20211118131939850,2034,6163614,113.24,220,1,2
2,20211118131939860,2032,2703517,246.385,40,2,2
2,20211118131939860,2034,6163620,113.24,70,2,2
2,20211118131939860,2013,25877993,16.37,1000,1,2
2,20211118131939860,2011,26021857,24.69,100,2,2
2,20211118131939860,2061,927436,2.333,820,2,2
2,20211118131939860,2011,26021859,4.1,100,2,2
2,20211118131939860,2011,26021861,24.69,100,2,2
2,20211118131939860,2011,26021863,25.69,100,1,2
2,20211118131939860,2013,25877995,17.83,30500,2,2
2,20211118131939860,2011,26021865,29.93,500,2,2
2,20211118131939860,2011,26021867,6.57,200,1,2
2,20211118131939860,2013,25878013,7.4,800,2,2
2,20211118131939860,2013,25878015,8.34,100,2,2
2,20211118131939860,2013,25878017,14.31,31700,1,2
2,20211118131939860,2011,26021869,25.69,100,1,2
2,20211118131939870,2011,26021872,6.8,2000,1,2
2,20211118131939860,2013,25878018,11.73,600,1,2
2,20211118131939870,2013,25878019,19.25,10700,1,2
2,20211118131939860,2033,6285580,110.76,10,2,2
2,20211118131939870,2033,6285582,241.041,10,2,2
2,20211118131939870,2011,26021873,10.77,400,2,2
2,20211118131939870,2011,26021874,6.18,700,1,2
2,20211118131939870,2061,927437,2.331,710,2,2
2,20211118131939870,2013,25878022,6.6,200,2,2
2,20211118131939860,2034,6163622,123.091,60,1,2
2,20211118131939860,2014,25720688,10.13,100,1,2
2,20211118131939860,2012,25556304,20.95,1100,2,2
2,20211118131939860,2012,25556308,20.95,600,2,2
2,20211118131939860,2012,25556310,20.95,400,2,2
2,20211118131939860,2012,25556314,20.95,500,2,2
2,20211118131939860,2012,25556317,20.95,1100,2,2
2,20211118131939860,2012,25556320,20.95,1500,2,2
2,20211118131939860,2012,25556322,20.95,600,2,2
2,20211118131939860,2012,25556325,20.95,1500,2,2
2,20211118131939860,2014,25720690,5.35,600,2,2
2,20211118131939860,2012,25556327,20.95,2600,2,2
2,20211118131939860,2012,25556328,20.95,800,2,2
2,20211118131939860,2012,25556329,20.95,500,2,2
2,20211118131939860,2012,25556331,20.95,300,2,2
2,20211118131939860,2012,25556333,20.95,1600,2,2
2,20211118131939860,2012,25556334,20.95,100,2,2
2,20211118131939860,2014,25720692,5.34,500,1,2
2,20211118131939860,2014,25720694,5.33,300,1,2
2,20211118131939860,2014,25720695,5.33,200,1,2
2,20211118131939860,2032,2703518,248,10,2,2
2,20211118131939860,2014,25720696,4.2,400,1,2
2,20211118131939860,2012,25556337,20.95,1500,2,2
2,20211118131939860,2012,25556339,20.95,200,2,2
2,20211118131939860,2012,25556342,34.78,300,2,2
2,20211118131939860,2012,25556345,20.95,1200,2,2
2,20211118131939860,2012,25556347,20.95,200,2,2
2,20211118131939860,2012,25556351,20.95,400,2,2
2,20211118131939860,2012,25556352,20.95,1200,2,2
2,20211118131939860,2012,25556354,17.89,300,2,2
2,20211118131939860,2012,25556356,5.92,5000,2,2
2,20211118131939860,2012,25556357,20.95,1100,2,2
2,20211118131939860,2012,25556358,34.78,300,2,2
2,20211118131939860,2012,25556362,20.95,1100,2,2
2,20211118131939860,2012,25556363,20.95,1200,2,2
2,20211118131939860,2014,25720697,10.13,500,1,2
2,20211118131939860,2014,25720699,10.13,100,1,2
2,20211118131939860,2012,25556365,20.98,2000,1,2
2,20211118131939860,2014,25720701,10.13,800,1,2
2,20211118131939860,2014,25720703,17.2,200,1,2
2,20211118131939860,2014,25720704,33.92,1100,2,2
2,20211118131939860,2014,25720707,10.13,100,1,2
2,20211118131939860,2014,25720711,5.33,200,1,2
2,20211118131939860,2014,25720712,5.33,200,1,2
2,20211118131939860,2014,25720713,5.33,200,1,2
2,20211118131939870,2014,25720714,54.45,500,2,2
2,20211118131939870,2014,25720718,60.41,100,1,2
2,20211118131939870,2014,25720719,30.5,100,1,2
2,20211118131939860,2034,6163623,113.239,90,2,2
2,20211118131939860,2034,6163626,113.24,50,2,2
2,20211118131939860,2034,6163627,113.24,90,2,2
2,20211118131939860,2034,6163628,278.8,10,1,2
2,20211118131939870,2013,25878023,39,300,2,2
2,20211118131939870,2013,25878024,6.59,100,1,2
2,20211118131939870,2011,26021875,24.69,1500,2,2
2,20211118131939870,2011,26021877,14.94,1000,2,2
2,20211118131939870,2011,26021878,26.34,100,2,2
2,20211118131939870,2033,6285583,263.368,100,2,2
2,20211118131939870,2011,26021879,631,100,1,2
2,20211118131939870,2011,26021880,17.6,100,1,2
2,20211118131939870,2011,26021881,6.7,500,2,2
2,20211118131939870,2011,26021883,50.02,100,2,2
2,20211118131939870,2011,26021884,4.02,1500,2,2
2,20211118131939870,2061,927439,2.331,390,2,2
2,20211118131939870,2013,25878025,30.44,1800,1,2
2,20211118131939870,2013,25878026,5.66,100,1,2
2,20211118131939870,2013,25878028,19.35,200,2,2
2,20211118131939870,2013,25878032,5.66,100,1,2
2,20211118131939870,2013,25878034,22.97,100,2,2
2,20211118131939870,2013,25878036,212.21,100,2,2
2,20211118131939870,2013,25878037,8.34,100,2,2
2,20211118131939870,2013,25878039,8.1,1000,2,2
2,20211118131939880,2013,25878041,11.65,500,1,2
2,20211118131939880,2013,25878042,5.66,100,1,2
2,20211118131939870,2011,26021887,24.69,100,2,2
2,20211118131939870,2011,26021889,39.65,200,2,2
2,20211118131939870,2011,26021890,28.6,300,2,2
2,20211118131939870,2033,6285585,264.967,190,2,2
2,20211118131939870,2033,6285586,165.048,20,1,2
2,20211118131939870,2033,6285587,263.513,60,2,2
2,20211118131939880,2011,26021891,26.33,200,2,2
2,20211118131939880,2011,26021893,26.33,200,2,2
2,20211118131939880,2011,26021895,148.82,100,2,2
2,20211118131939880,2011,26021897,7.58,2000,1,2
2,20211118131939880,2011,26021901,26.33,200,2,2
2,20211118131939860,2024,645104,1.039,300000,1,2
2,20211118131939870,2012,25556368,30.42,100,2,2
2,20211118131939870,2031,4955625,353.328,120,1,2
2,20211118131939880,2031,4955626,353.333,60,1,2
2,20211118131939880,2011,26021904,26.33,200,2,2
2,20211118131939870,2014,25720720,60.41,100,2,2
2,20211118131939870,2014,25720722,18.59,100,2,2
2,20211118131939870,2014,25720724,9.3,200,1,2
2,20211118131939870,2014,25720725,9.3,100,1,2
2,20211118131939870,2014,25720726,9.3,200,1,2
2,20211118131939870,2012,25556370,45.06,100,2,2
2,20211118131939870,2012,25556371,21.08,200,2,2
2,20211118131939870,2012,25556372,120.72,200,1,2
2,20211118131939870,2012,25556374,40.3,500,1,2
2,20211118131939870,2014,25720727,9.3,200,1,2
2,20211118131939870,2034,6163631,424,10,2,2
2,20211118131939870,2014,25720728,5.33,200,1,2
2,20211118131939870,2014,25720729,5.33,300,1,2
2,20211118131939870,2012,25556375,20.95,600,2,2
2,20211118131939870,2014,25720730,5.33,200,1,2
2,20211118131939870,2014,25720731,44.6,500,2,2
2,20211118131939870,2034,6163632,288.02,60,1,2
2,20211118131939870,2014,25720732,21.4,200,2,2
2,20211118131939870,2014,25720734,10.13,100,1,2
2,20211118131939870,2014,25720736,5.34,16300,1,2
2,20211118131939870,2012,25556376,166.1,100,2,2
2,20211118131939870,2014,25720738,5.33,200,1,2
2,20211118131939880,2014,25720739,9.56,600,1,2
2,20211118131939880,2014,25720742,405,200,1,2
2,20211118131939880,2014,25720745,26.6,800,2,2
2,20211118131939880,2014,25720746,13.44,500,1,2
2,20211118131939880,2014,25720748,10.12,100,1,2
2,20211118131939880,2014,25720749,18.87,600,2,2
2,20211118131939880,2014,25720750,11.18,2100,1,2
2,20211118131939880,2014,25720753,27.5,3300,2,2
2,20211118131939880,2014,25720757,60.41,100,2,2
2,20211118131939880,2014,25720759,65.5,600,1,2
2,20211118131939880,2014,25720762,15.74,200,2,2
2,20211118131939880,2014,25720765,5.34,100,1,2
2,20211118131939880,2014,25720768,5.34,100,1,2
2,20211118131939880,2014,25720770,33,2700,2,2
2,20211118131939880,2014,25720772,3.47,100,2,2
2,20211118131939880,2014,25720773,5.34,900,1,2
2,20211118131939880,2014,25720775,5.34,300,1,2
2,20211118131939880,2014,25720776,5.34,300,1,2
2,20211118131939880,2014,25720777,5.34,300,1,2
2,20211118131939890,2014,25720780,4.89,2100,1,2
2,20211118131939890,2014,25720781,28.43,100,2,2
2,20211118131939890,2014,25720783,5.34,100,1,2
2,20211118131939890,2014,25720784,5.34,100,1,2
2,20211118131939890,2014,25720785,127.67,100,1,2
2,20211118131939890,2014,25720787,33,100,2,2
2,20211118131939890,2014,25720789,33,200,2,2
2,20211118131939890,2014,25720791,33,100,2,2
2,20211118131939890,2014,25720793,33,100,2,2
2,20211118131939890,2014,25720795,33,100,2,2
2,20211118131939890,2014,25720797,33,100,2,2
2,20211118131939890,2014,25720799,5.34,200,1,2
2,20211118131939890,2014,25720800,33,100,2,2
2,20211118131939890,2014,25720802,33,300,2,2
2,20211118131939890,2014,25720805,33,300,2,2
2,20211118131939890,2014,25720807,33,100,2,2
2,20211118131939890,2014,25720809,33,100,2,2
2,20211118131939890,2014,25720811,33,100,2,2
2,20211118131939890,2014,25720813,33,300,2,2
2,20211118131939890,2014,25720815,33,100,2,2
2,20211118131939890,2014,25720817,33,100,2,2
2,20211118131939890,2014,25720819,33,100,2,2
2,20211118131939890,2014,25720821,33,100,2,2
2,20211118131939880,2013,25878044,11.82,500,2,2
2,20211118131939880,2013,25878045,14.8,1300,2,2
2,20211118131939880,2013,25878047,5.66,200,1,2
2,20211118131939880,2033,6285591,264.857,80,2,2
2,20211118131939880,2013,25878049,44.88,200,2,2
2,20211118131939880,2013,25878051,44.88,100,2,2
2,20211118131939880,2013,25878053,5.66,200,1,2
2,20211118131939880,2033,6285592,205.036,90,1,2
2,20211118131939880,2013,25878055,29.81,900,2,2
2,20211118131939880,2011,26021907,24.69,400,2,2
2,20211118131939880,2013,25878056,19.07,3000,2,2
2,20211118131939880,2011,26021916,16.93,100,2,2
2,20211118131939880,2011,26021917,8.11,100,2,2
2,20211118131939880,2011,26021919,79.71,900,2,2
2,20211118131939880,2033,6285594,205.037,30,1,2
2,20211118131939880,2011,26021923,23.75,1200,2,2
2,20211118131939890,2013,25878057,19.06,4000,1,2
2,20211118131939890,2061,927441,2.34,90,2,2
2,20211118131939890,2023,656881,0.885,150000,1,2
2,20211118131939890,2011,26021925,11.8,800,2,2
2,20211118131939880,2012,25556378,20.95,200,2,2
2,20211118131939880,2012,25556379,9.1,1800,2,2
2,20211118131939880,2012,25556380,43.81,100,1,2
2,20211118131939890,2013,25878058,10.57,100,2,2
2,20211118131939890,2013,25878060,19.24,300,1,2
2,20211118131939890,2031,4955630,353.326,120,1,2
2,20211118131939880,2012,25556381,4,100,1,2
2,20211118131939880,2012,25556382,48.19,300,2,2
2,20211118131939880,2012,25556386,3.56,21000,1,2
2,20211118131939880,2012,25556396,11.29,1000,1,2
2,20211118131939880,2012,25556401,11.29,900,1,2
2,20211118131939880,2012,25556405,11.29,800,1,2
2,20211118131939880,2012,25556407,11.29,1200,1,2
2,20211118131939880,2012,25556409,11.29,400,1,2
2,20211118131939880,2012,25556411,11.29,300,1,2
2,20211118131939880,2012,25556413,11.29,500,1,2
2,20211118131939880,2012,25556416,11.29,400,1,2
2,20211118131939880,2012,25556418,11.29,800,1,2
2,20211118131939880,2012,25556420,11.29,700,1,2
2,20211118131939880,2012,25556422,11.29,900,1,2
2,20211118131939880,2012,25556424,11.29,1300,1,2
2,20211118131939880,2012,25556426,11.29,1300,1,2
2,20211118131939880,2012,25556428,11.29,1600,1,2
2,20211118131939880,2012,25556430,11.29,1300,1,2
2,20211118131939880,2012,25556432,11.29,500,1,2
2,20211118131939880,2012,25556434,64.63,100,2,2
2,20211118131939880,2012,25556435,11.29,1300,1,2
2,20211118131939880,2012,25556438,11.29,800,1,2
2,20211118131939880,2012,25556440,25.01,400,2,2
2,20211118131939880,2012,25556441,11.29,1500,1,2
2,20211118131939880,2012,25556444,6.09,1500,2,2
2,20211118131939880,2012,25556446,11.29,1300,1,2
2,20211118131939880,2012,25556449,11.29,1300,1,2
2,20211118131939880,2012,25556452,11.29,3200,1,2
2,20211118131939880,2012,25556461,11.29,600,1,2
2,20211118131939880,2012,25556464,11.29,400,1,2
2,20211118131939880,2012,25556466,11.29,500,1,2
2,20211118131939880,2012,25556469,11.29,1300,1,2
2,20211118131939880,2012,25556473,11.29,1500,1,2
2,20211118131939880,2012,25556475,11.29,1300,1,2
2,20211118131939880,2012,25556477,11.29,1100,1,2
2,20211118131939880,2012,25556479,11.29,300,1,2
2,20211118131939880,2012,25556481,11.29,700,1,2
2,20211118131939880,2012,25556484,11.29,1100,1,2
2,20211118131939880,2012,25556487,11.29,600,1,2
2,20211118131939880,2012,25556489,11.29,900,1,2
2,20211118131939880,2034,6163633,422.033,140,1,2
2,20211118131939890,2034,6163634,278.918,10,1,2
2,20211118131939880,2012,25556494,11.29,1000,1,2
2,20211118131939880,2012,25556497,11.29,1900,1,2
2,20211118131939880,2032,2703519,142.296,60,2,2
2,20211118131939880,2012,25556501,11.29,900,1,2
2,20211118131939880,2012,25556503,11.29,1800,1,2
2,20211118131939880,2012,25556505,40.31,100,2,2
2,20211118131939890,2012,25556507,165.9,100,2,2
2,20211118131939890,2012,25556508,36.68,500,2,2
2,20211118131939890,2012,25556511,41.44,100,1,2
2,20211118131939890,2012,25556512,31.58,100,1,2
2,20211118131939890,2012,25556513,7.39,600,2,2
2,20211118131939890,2012,25556514,11.29,900,1,2
2,20211118131939890,2024,645106,3.273,100000,1,2
2,20211118131939890,2024,645108,3.283,100000,2,2
2,20211118131939890,2014,25720823,33,100,2,2
2,20211118131939890,2014,25720825,33,200,2,2
2,20211118131939890,2014,25720827,33,100,2,2
2,20211118131939890,2012,25556516,4.7,100,2,2
2,20211118131939890,2014,25720834,5.35,1500,1,2
2,20211118131939890,2012,25556517,30.9,600,2,2
2,20211118131939890,2012,25556518,11.29,600,1,2
2,20211118131939890,2012,25556520,11.29,2500,1,2
2,20211118131939890,2014,25720836,5.35,300,1,2
2,20211118131939890,2014,25720838,28.43,100,2,2
2,20211118131939890,2014,25720840,5.34,700,1,2
2,20211118131939890,2014,25720841,4.44,100,1,2
2,20211118131939890,2013,25878061,6,100,2,2
2,20211118131939890,2013,25878063,6,100,2,2
2,20211118131939890,2013,25878065,6,200,2,2
2,20211118131939890,2011,26021928,8.11,100,2,2
2,20211118131939890,2011,26021930,23.18,100,1,2
2,20211118131939890,2011,26021931,29.95,1000,2,2
2,20211118131939890,2013,25878067,10.57,100,2,2
2,20211118131939890,2031,4955631,353,10,1,2
2,20211118131939890,2011,26021933,11.8,800,2,2
2,20211118131939890,2013,25878069,32,100,2,2
2,20211118131939890,2011,26021937,51.94,200,2,2
2,20211118131939890,2011,26021940,109.13,600,2,2
2,20211118131939890,2011,26021941,8.55,100,2,2
2,20211118131939890,2011,26021943,20.91,100,2,2
2,20211118131939900,2011,26021948,26.89,100,2,2
2,20211118131939900,2011,26021951,3.99,300,1,2
2,20211118131939900,2011,26021952,33,900,2,2
2,20211118131939900,2011,26021953,109.13,400,2,2
2,20211118131939890,2013,25878071,16.33,100,2,2
2,20211118131939900,2013,25878074,17.12,1300,2,2
2,20211118131939900,2013,25878075,23.69,200,1,2
2,20211118131939900,2013,25878076,6,200,2,2
2,20211118131939900,2013,25878079,19,400,2,2
2,20211118131939890,2033,6285595,234.901,80,1,2
2,20211118131939900,2033,6285596,165.046,20,2,2
2,20211118131939900,2033,6285598,164.98,30,1,2
2,20211118131939900,2013,25878081,26.6,300,2,2
2,20211118131939900,2011,26021955,6.59,9200,2,2
2,20211118131939900,2033,6285599,231.008,30,2,2
2,20211118131939890,2012,25556522,11.29,300,1,2
2,20211118131939900,2011,26021959,109,100,2,2
2,20211118131939900,2011,26021963,17.2,100,1,2
2,20211118131939890,2012,25556524,11.29,3700,1,2
2,20211118131939890,2012,25556526,11.29,3300,1,2
2,20211118131939890,2012,25556528,11.29,800,1,2
2,20211118131939890,2012,25556531,165.9,300,2,2
2,20211118131939890,2012,25556532,11.29,1600,1,2
2,20211118131939890,2012,25556535,11.29,1600,1,2
2,20211118131939890,2014,25720843,33,100,2,2
2,20211118131939890,2014,25720845,4.39,100,2,2
2,20211118131939890,2012,25556538,11.29,2100,1,2
2,20211118131939890,2014,25720846,33,200,2,2
2,20211118131939890,2014,25720848,4.44,100,1,2
2,20211118131939890,2014,25720850,33,100,2,2
2,20211118131939890,2014,25720852,33,100,2,2
2,20211118131939890,2014,25720854,33,100,2,2
2,20211118131939890,2012,25556541,6.98,100,2,2
2,20211118131939890,2012,25556542,11.29,1800,1,2
2,20211118131939890,2014,25720856,33,100,2,2
2,20211118131939890,2014,25720858,33,100,2,2
2,20211118131939890,2014,25720859,33,200,2,2
2,20211118131939890,2014,25720860,33,100,2,2
2,20211118131939890,2014,25720861,33,200,2,2
2,20211118131939890,2014,25720862,33,100,2,2
2,20211118131939890,2014,25720863,33,100,2,2
2,20211118131939890,2014,25720864,33,200,2,2
2,20211118131939890,2012,25556548,18.84,1000,1,2
2,20211118131939890,2012,25556549,41.44,100,1,2
2,20211118131939890,2014,25720865,33,100,2,2
2,20211118131939890,2014,25720866,33,100,2,2
2,20211118131939890,2014,25720867,5.34,100,1,2
2,20211118131939890,2014,25720868,33,200,2,2
2,20211118131939890,2014,25720869,33,100,2,2
2,20211118131939890,2014,25720870,33,100,2,2
2,20211118131939890,2014,25720871,33,100,2,2
2,20211118131939890,2014,25720872,33,100,2,2
2,20211118131939890,2014,25720873,33,100,2,2
2,20211118131939890,2014,25720874,33,100,2,2
2,20211118131939890,2014,25720875,33,100,2,2
2,20211118131939890,2014,25720876,33,100,2,2
2,20211118131939890,2014,25720877,9.45,100,2,2
2,20211118131939890,2014,25720878,33,100,2,2
2,20211118131939890,2014,25720879,33,100,2,2
2,20211118131939890,2014,25720880,9.45,100,2,2
2,20211118131939890,2014,25720881,33,100,2,2
2,20211118131939890,2014,25720882,33,200,2,2
2,20211118131939890,2014,25720883,33,100,2,2
2,20211118131939890,2014,25720884,33,200,2,2
2,20211118131939890,2014,25720885,33,100,2,2
2,20211118131939900,2013,25878082,44.88,200,2,2
2,20211118131939900,2011,26021965,15.7,500,2,2
2,20211118131939900,2013,25878084,49.51,100,2,2
2,20211118131939900,2013,25878085,6,100,2,2
2,20211118131939900,2013,25878087,6,100,2,2
2,20211118131939900,2011,26021966,28.42,200,2,2
2,20211118131939900,2013,25878089,10.57,100,2,2
2,20211118131939900,2013,25878091,6,100,2,2
2,20211118131939900,2013,25878093,6,100,2,2
2,20211118131939900,2011,26021969,14.62,400,1,2
2,20211118131939900,2013,25878095,6,100,2,2
2,20211118131939900,2013,25878097,6,100,2,2
2,20211118131939900,2013,25878099,7.02,600,2,2
2,20211118131939900,2013,25878100,9.6,100,2,2
2,20211118131939900,2011,26021972,92.92,100,2,2
2,20211118131939900,2011,26021973,24.69,100,2,2
2,20211118131939900,2011,26021975,109.13,900,2,2
2,20211118131939900,2011,26021976,51.64,200,1,2
2,20211118131939910,2011,26021979,11.82,100,2,2
2,20211118131939910,2011,26021980,9.63,100,1,2
2,20211118131939910,2011,26021981,76.16,500,2,2
2,20211118131939910,2011,26021982,9.28,10000,1,2
2,20211118131939910,2011,26021983,15.65,15100,2,2
2,20211118131939910,2061,927442,2.331,1150,2,2
2,20211118131939910,2011,26021992,20.8,2000,2,2
2,20211118131939910,2061,927444,2.35,400,2,2
2,20211118131939900,2013,25878101,11.61,1000,2,2
2,20211118131939910,2013,25878102,52.38,100,2,2
2,20211118131939910,2013,25878103,52.38,100,2,2
2,20211118131939910,2013,25878104,19.07,100,1,2
2,20211118131939890,2012,25556550,11.29,3800,1,2
2,20211118131939910,2013,25878106,18.79,500,1,2
2,20211118131939910,2013,25878107,9.6,100,2,2
2,20211118131939910,2013,25878108,9.6,100,2,2
2,20211118131939910,2033,6285602,163.6,20,1,2
2,20211118131939890,2012,25556556,11.29,900,1,2
2,20211118131939890,2012,25556559,11.29,1100,1,2
2,20211118131939890,2012,25556565,11.29,1700,1,2
2,20211118131939890,2012,25556570,11.29,1700,1,2
2,20211118131939890,2012,25556574,11.29,2200,1,2
2,20211118131939890,2012,25556578,13.04,300,2,2
2,20211118131939900,2012,25556579,5.6,100,2,2
2,20211118131939900,2012,25556580,174.74,1700,1,2
2,20211118131939900,2012,25556583,5.6,200,2,2
2,20211118131939900,2012,25556584,11.29,1800,1,2
2,20211118131939900,2012,25556589,3.57,60000,2,2
2,20211118131939900,2012,25556609,3.57,500,1,2
2,20211118131939900,2012,25556610,49.81,300,1,2
2,20211118131939900,2012,25556611,25.11,1300,1,2
2,20211118131939900,2012,25556613,25.11,300,1,2
2,20211118131939910,2012,25556615,30.95,300,2,2
2,20211118131939910,2012,25556617,17.89,1400,2,2
2,20211118131939910,2012,25556619,22.95,100,1,2
2,20211118131939910,2012,25556622,5.33,1200,1,2
2,20211118131939910,2012,25556623,5.6,1000,2,2
2,20211118131939890,2014,25720886,33,100,2,2
2,20211118131939890,2014,25720887,33,100,2,2
2,20211118131939890,2014,25720888,33,200,2,2
2,20211118131939890,2014,25720889,5.35,100,1,2
2,20211118131939890,2014,25720891,33,100,2,2
